"","logFC","logCPM","LR","PValue","FDR"
"CHKB.AS1",0.136251229656295,-0.181425534176954,3.60363035029383,0.0576535411732451,0.158042651790495
"MORN5",-0.29337288727276,-0.316976227611667,3.6035956007579,0.0576547461408987,0.158042651790495
"MGAT4A",-0.145910860127265,5.99696227884864,3.60342337990585,0.0576607184299786,0.158042651790495
"TECPR1",-0.123198493718617,6.57589158493663,3.60311344281888,0.0576714681093874,0.158044871240824
"MEGF6",-0.15475334249986,5.29032349019483,3.60072670767079,0.0577543195946327,0.158244646140731
"PPM1L",-0.115799380310222,4.40856051247308,3.59811110963813,0.0578452608701554,0.158439344055037
"PPP2CB",-0.0913023848926636,6.36824691788613,3.59810976421616,0.0578453076880181,0.158439344055037
"L1CAM",-0.283299098689137,2.054370165289,3.59487062074862,0.0579581398662344,0.158721051304362
"CYP2R1",0.0849065742632818,3.76053602546356,3.59227602921789,0.0580486883804165,0.158941647192806
"SDSL",0.0979250261156151,4.72723274107966,3.59152136660512,0.0580750535138338,0.158986458483119
"ZNF542P",0.0980316805504583,5.01045337040002,3.59078621271289,0.0581007493167047,0.159029422299123
"COL28A1",-0.286723851719591,2.99480196012606,3.59012844171929,0.0581237505964658,0.159064997329399
"REM2",0.199126179031155,-1.19701740405828,3.58886254306424,0.0581680444299361,0.159141892349659
"CBL",0.0846387447136809,4.55006153506226,3.58875335617836,0.0581718665620264,0.159141892349659
"LYRM4",0.0718727488082142,4.6573808000279,3.58755658838768,0.058213777407438,0.159229152034795
"MRO",0.208898114775295,-1.01400366241626,3.58653348197083,0.0582496320614187,0.159299819363013
"TCF7L1",-0.11892849065191,3.86183679717853,3.58555489237045,0.0582839485822194,0.159366256656455
"DIS3",-0.0761586596331979,5.39121931977742,3.58444434063398,0.0583229186839066,0.159421233104608
"LDLRAD2",-0.157143417906438,1.07768656820387,3.58434261796594,0.0583264895931677,0.159421233104608
"RTN4RL2",0.170108290855514,2.00681741481265,3.58412487144301,0.058334134226579,0.159421233104608
"IFITM10",0.128649544229465,2.29928027874355,3.58138704199837,0.0584303446956667,0.159656724636725
"PAFAH1B3",0.110306305561429,4.97528268810168,3.57947961429397,0.0584974735395106,0.159812685442993
"LOC105370333",-0.156054848388764,4.73497657194549,3.57867995230674,0.0585256407301391,0.15985193291182
"PUM2",0.0472716390174662,7.44953712576198,3.57850098129452,0.0585319467555104,0.15985193291182
"PLCH2",-0.196140702362552,4.47291751219142,3.57817834333753,0.058543316695165,0.159855527297462
"ST6GALNAC2",-0.159930712744046,2.9699894572241,3.57718748921377,0.0585782496157923,0.159923449328829
"DBP",0.134548489038036,4.12325486388005,3.57669618988257,0.0585955787653504,0.159943296544047
"YTHDF3",0.0702217409298643,6.58605289812758,3.57622514155366,0.0586121987356224,0.159961201492687
"ZNF317",-0.0515028561502795,4.98241494370698,3.57341655459501,0.0587113979835722,0.160193189865649
"HERPUD2",0.0573631732952765,4.97334157207023,3.573248117036,0.0587173528639624,0.160193189865649
"RPAP1",-0.0653853595739684,5.13288081631787,3.56963950537852,0.0588450847246341,0.160514127143881
"ANXA2",0.144895373647447,7.84478457290087,3.56797628897436,0.0589040559937184,0.160647425437414
"LOC440028",0.151163031534066,-0.841616281900156,3.56657451430323,0.0589538063229868,0.160755534305521
"ATIC",0.0835224947103351,6.17395836143432,3.56541684503878,0.0589949267911398,0.160840078185721
"DAB2",-0.119669403687506,5.37857812991103,3.56402431436595,0.0590444299447064,0.160947443188896
"TAF15",0.0615919231702557,7.35068254898029,3.56307055519267,0.059078360661612,0.161012330222768
"BTLA",0.289665206280429,-0.807975949336215,3.56120701008427,0.0591447175445596,0.161165554234532
"RECQL",0.0907790749599235,3.61481765954571,3.56062326207831,0.0591655198644142,0.161175088497591
"BRD9",0.0620202251835212,4.96399858573694,3.56053993190125,0.0591684900352476,0.161175088497591
"S100A10",0.216836802335321,6.67683334070252,3.55859744764814,0.0592377717127149,0.16133617167389
"FANCM",0.0786966309506387,2.28198993122408,3.55499940326558,0.0593663294133498,0.161658612377507
"C11orf58",0.0479950259305868,7.1372643827647,3.55300107413584,0.0594378575719772,0.16182567386891
"IL20RB",0.219269054522797,-0.107539562671419,3.55222966988669,0.0594654937114587,0.161873198084608
"SPP1",0.302356272270374,4.42586642546051,3.54736220527951,0.0596401897164113,0.162320954551684
"FAM83G",0.160669399803982,4.37621347863765,3.54432732274597,0.0597493894956933,0.162590329108596
"MARK1",0.0831468514052584,3.43178299270099,3.54221344420387,0.0598255757457387,0.162769790273314
"GPR173",-0.20637931378688,0.990560086413036,3.5415622363526,0.0598490667250704,0.162805844470252
"ESR2",-0.183998412333756,-0.165764201779896,3.54073634196567,0.0598788732722481,0.162853427278821
"MOCOS",-0.133768756801054,2.71818169390643,3.5405100377472,0.0598870433521552,0.162853427278821
"NCEH1",0.182656362614381,4.9747380144396,3.53988193736393,0.0599097253697797,0.1628872492099
"PDP2",-0.0869789893259597,4.45933689108502,3.53934032512262,0.0599292914564286,0.162912589187419
"TMEM181",-0.0830349149770316,6.61356655650435,3.53860069465264,0.0599560220566399,0.162957393282149
"SHISA9",-0.462814178819201,3.14333485097875,3.53810157534679,0.0599740676341647,0.162978580650012
"MYO3B",0.23894524430151,-0.966235771443176,3.53772220617935,0.0599877875291177,0.162988007811513
"IGF2BP2",0.231763226853445,1.08236760208747,3.53699969184277,0.0600139265117552,0.163031168894056
"PPP2R5A",0.0771842314442241,5.69654289343032,3.53390176837556,0.0601261399998813,0.163308101468759
"RNF10",0.06212469556758,7.85862313992297,3.53331328353335,0.0601474814079115,0.163338164711493
"CCND1",-0.115341076634085,7.86848284232864,3.53269737921943,0.0601698258136338,0.163354114028832
"RAVER2",-0.0923377220164833,4.75256682148358,3.53219949661451,0.0601878949615547,0.163354114028832
"AZGP1P1",-0.222648458863601,4.15358607481876,3.53197491845168,0.0601960472378479,0.163354114028832
"NDUFB10",0.0571843866368226,6.75543823692482,3.53192535447917,0.0601978465879141,0.163354114028832
"DCTN6",-0.0934775285689935,4.42811893422646,3.53173243207755,0.0602048509082279,0.163354114028832
"FKRP",-0.0727297516006466,4.29884539509205,3.53144733803117,0.0602152032376358,0.163354114028832
"XRRA1",0.155136587737506,4.14359356223805,3.53117011766784,0.0602252714740261,0.163354114028832
"ITGA10",0.219376013095115,1.03002635442207,3.52681351841989,0.0603837322107893,0.163728800504572
"ZBTB40",-0.0937942978939698,5.39295074694922,3.52680601755435,0.0603840054187932,0.163728800504572
"GNRH2",0.195473907588615,-1.1676241113531,3.52553660874253,0.0604302607198528,0.163826282258424
"UBXN11",0.115635189363481,4.22742282274912,3.52055272539042,0.0606122306524938,0.164269234681463
"SIPA1",0.113609486466459,5.33366176952403,3.52049574533993,0.0606143144576192,0.164269234681463
"SSBP3",0.0935917472171167,7.091497583646,3.51994393022744,0.0606344987133631,0.164295932096536
"FAM151B",0.114887419243336,0.895505886919562,3.51907819226133,0.0606661800321696,0.164353767679587
"PIR",0.121663598718537,3.41695142946658,3.51825006068759,0.0606965016452048,0.164407900538119
"VAMP1",-0.146700823907809,2.76904120185737,3.51708351137063,0.0607392416133792,0.164467289151049
"DTX2",-0.108181490896326,4.5416053078069,3.51704372764169,0.0607406997720334,0.164467289151049
"SNRPE",0.0723484540885371,5.40074169021104,3.51680478158625,0.0607494584392523,0.164467289151049
"TTC32",0.131844343596149,3.32496969286465,3.51147792487592,0.0609450659834229,0.16496876900518
"IFITM2",0.146979886260548,5.83367261968335,3.50983554303605,0.061005511015873,0.165104276621682
"ZNF528",0.0949278386537417,4.41285152855085,3.5094979851867,0.0610179421537115,0.165109816243025
"PML",-0.0770061940575813,6.09969717614065,3.50898894436875,0.0610366935404015,0.165132453172092
"MTO1",-0.06189340223111,4.44529605223992,3.5064693998014,0.0611295956174385,0.165355660142442
"OTUD1",0.0848382532499886,3.98138450003608,3.50505011417687,0.0611819945876502,0.165432612610404
"NOMO1",-0.0857528022717457,5.710826722012,3.50498663799959,0.0611843391976384,0.165432612610404
"LIFR",-0.158551412119444,7.50635552004537,3.50485349118492,0.0611892575321877,0.165432612610404
"RIDA",0.112016500029412,4.23896142448387,3.50398822172673,0.0612212301354118,0.16548299805652
"VSNL1",-0.261412908236034,1.33311939323895,3.50376871903131,0.0612293438152016,0.16548299805652
"NECAB3",-0.0960433330088865,6.8483456378062,3.50348346073423,0.0612398897901938,0.16548299805652
"ITFG1",-0.0860245782038801,6.32672895137493,3.50322289015151,0.0612495247523661,0.16548299805652
"SUMO3",0.0629881621315301,6.65947073781559,3.50108581520189,0.0613286070102394,0.165636285697352
"MT1E",-0.327351637506182,6.49117306522658,3.50087308057834,0.0613364851818514,0.165636285697352
"LRRC4B",-0.423487985577174,2.16041707221817,3.50084533956544,0.0613375125903149,0.165636285697352
"SOX13",-0.092240703011088,5.6999651892789,3.50011249830362,0.0613646605322438,0.165681457371825
"NPTX1",-0.242976478697338,1.76992207018479,3.49970437177507,0.0613797850344949,0.165694156544732
"UNC80",-0.279955943922219,3.88490926670157,3.49826306100033,0.0614332294209053,0.165790803444319
"FTH1",0.0848099979725743,8.16219291332856,3.49817648892437,0.0614364411254042,0.165790803444319
"ARHGAP25",0.137385540759518,2.77073035990738,3.49763908838497,0.061456381943076,0.16581647257677
"USHBP1",0.145560695273691,1.25250990830477,3.49700557168268,0.0614798981034507,0.165851778053082
"CTBS",-0.122853434212784,5.8053983336892,3.49634209321403,0.0615045367170166,0.165890099033175
"TIMM23",0.0743022228343122,5.67321645697826,3.49503740390895,0.0615530176933853,0.165992703752515
"UBB",0.0739860463048672,9.2095228554448,3.48913739652511,0.061772764822988,0.166557056246483
"TMEM198",0.131529231545085,2.8675094376792,3.48776099466824,0.0618241493084409,0.166667340455105
"PIGB",-0.0716769725078156,3.52295408147095,3.48642154738855,0.0618741978929743,0.16677398652285
"HSPA14",0.0663254629517276,4.36249244518916,3.48543548900176,0.0619110696392457,0.16684508597695
"HYPK",-0.135121213797945,1.35317779602314,3.4836833370349,0.0619766457208072,0.166967448876248
"MORC3",0.0862233423892986,5.05844989977152,3.48366114018324,0.0619774769350701,0.166967448876248
"CCDC157",0.0992514847578465,1.89094400578429,3.48269652206395,0.0620136108426834,0.16703649202078
"CALHM2",0.116688201336259,3.50110441488473,3.48084646495829,0.0620829754643625,0.167195005061545
"NOL11",0.0554352531261691,5.36888025220004,3.47945347251624,0.0621352577900867,0.167307468054594
"AKAP12",0.186218438485669,5.76147903740287,3.47853970250287,0.0621695792270926,0.167365587605504
"GALNT6",0.131912128891043,1.71744643041329,3.47831839274056,0.0621778947160826,0.167365587605504
"BSG",-0.0829793388543328,9.41551578368803,3.47710255204004,0.0622235998314941,0.167460263595253
"GPR158",0.368759120988263,3.11465961897552,3.47638691698774,0.0622505182626571,0.16750435613069
"ZNF697",-0.135475698755896,5.22942982231373,3.47585706597602,0.0622704564664998,0.16752965445302
"C7orf73",0.0778582958612119,6.12235864729502,3.47528052606603,0.0622921592943241,0.167536390906267
"NDUFB2",0.0711510034474739,6.3613971855717,3.47523073010768,0.0622940341533238,0.167536390906267
"PTGER3",-0.220570764640178,2.03877355853956,3.47346777121237,0.0623604497666779,0.167686648281782
"CCDC78",0.285215135597943,1.71292028060872,3.47264922577114,0.0623913123123508,0.167741269152245
"TAX1BP3",0.0942547054018483,4.20887965176086,3.47153568885221,0.06243332338385,0.167825839696232
"GTF2IRD1",0.0740341381842316,4.89787886383533,3.46848253906882,0.0625486660645268,0.168087093372434
"TMEM63A",-0.153698308559207,6.89029834806268,3.46840347270449,0.0625516560682196,0.168087093372434
"PFKFB2",0.128079650293454,4.69072481992576,3.46730252544938,0.0625933057356802,0.168170591618337
"RASA2",0.0799689832669159,4.01624848200853,3.46533728167859,0.0626677258619151,0.168342091773011
"SEL1L3",-0.138770042835742,6.62905256994163,3.46464616214621,0.0626939196761912,0.168384007238419
"TSPYL4",-0.0947498498419749,5.82889758103138,3.46368551814194,0.0627303479974685,0.168415373535124
"SLC38A3",0.259815193246686,-0.154186456529177,3.46354481578101,0.0627356854270369,0.168415373535124
"CLK3",-0.0580697084130716,5.95126315482437,3.46350028722722,0.062737374682298,0.168415373535124
"CAMKMT",0.108290974471406,2.29688862481228,3.46187821757701,0.0627989433008416,0.168552194207188
"SUCO",0.0705110010437403,6.16450068930869,3.4608263366656,0.0628389037766963,0.168630982286831
"GSTA4",-0.168375536125189,5.25623917743649,3.46001912391858,0.0628695877966265,0.16866987129786
"KCNN1",0.248120498064468,-1.0347296779564,3.45988699683721,0.0628746117724792,0.16866987129786
"WDR45B",0.066029993409393,7.0801774047371,3.45708711785682,0.062981174515502,0.168927239338138
"ABHD5",0.0688055551568456,3.56747756394004,3.4541791009274,0.0630920567725701,0.169195713577315
"SNHG9",0.14882414241976,3.00206650491617,3.45370151196073,0.0631102870522364,0.169195713577315
"ARMCX5",-0.0673151723267981,4.56376362059351,3.45362538274165,0.0631131935362928,0.169195713577315
"TNK1",-0.112952735368796,4.50374687534634,3.45318283351224,0.0631300921384567,0.169212485671184
"OSER1",0.0640983664419671,5.09564263813744,3.4508366443203,0.063219761224776,0.169420867100275
"SCOC",0.0794007787002976,6.68745209281037,3.45059129047414,0.0632291462498763,0.169420867100275
"PURA",-0.0696538825117888,5.88330085910706,3.44933003081223,0.0632774141132638,0.169521631744043
"LOC101929709",0.143752673103809,3.04428807500524,3.44837968740137,0.0633138092927201,0.1695905606055
"PWAR5",-0.187167514393418,1.12368778733211,3.44805367132983,0.0633262998284012,0.169595446735991
"RBCK1",0.05706268043257,6.73825253839275,3.4471778894349,0.0633598663508908,0.169656765742533
"ALKBH2",0.0883744435686011,4.26392513165614,3.44673121374288,0.0633769936127301,0.169674052608589
"DNHD1",0.188431077317019,2.8062798747397,3.4454671847991,0.0634254880894033,0.169775296400928
"C10orf128",0.13041318698015,2.20899807597015,3.44474272484581,0.0634532998312402,0.169794847575392
"BRF1",0.0561991515894404,5.60800666514827,3.44472058553825,0.0634541499555332,0.169794847575392
"TTC27",0.0696688431266943,4.46201406698579,3.44436938741575,0.0634676371891975,0.16980236098069
"TCOF1",0.0663587736527345,5.84496405947477,3.44251251081749,0.0635389985488391,0.169964683197601
"HCST",0.156646121301016,1.04820441659068,3.44123882559342,0.0635879968243994,0.170067140371396
"SORCS1",-0.226482130305674,0.796579891382741,3.44087448065687,0.0636020204702493,0.170076038593502
"MAPRE3",0.0942659233794752,4.70000222061775,3.44032288869337,0.0636232575343204,0.170104219740322
"CXorf56",0.0573999876331332,4.41827110672499,3.43941278208951,0.063658314445665,0.170169334177215
"CLIC2",0.129613694391528,2.39856847289714,3.43864133842271,0.0636880462492117,0.170220194211206
"SIRPA",0.113766295228911,4.61258029727658,3.43671674105661,0.0637622857087978,0.170375934941108
"ACOT8",0.0614124447034316,4.95854428932282,3.43654732668895,0.0637688251196528,0.170375934941108
"LUC7L3",0.102948985531537,6.68195428328495,3.43629767005888,0.0637784631930488,0.170375934941108
"SAFB",0.0556303411661468,6.68472011318408,3.43499540084832,0.0638287628992372,0.170481661363661
"B4GAT1",-0.0875652694381449,5.39019652655141,3.43304083047198,0.0639043369254136,0.170654846676869
"ATP6V1A",0.0633455515776132,6.63083425760839,3.43250346133212,0.0639251311773383,0.170681710448309
"MYADM",-0.140755017066657,7.22962629339824,3.43173321864754,0.0639549493824548,0.170732655335969
"PTHLH",0.211937879420193,0.723319276045788,3.43099642160382,0.0639834866964908,0.170780164256203
"PROCA1",0.153319045595256,0.839641388096834,3.42991602615763,0.0640253566786142,0.170863237863371
"COQ2",0.094833826572482,3.70460166876478,3.4280631575507,0.0640972313719887,0.171010366971708
"ATP2A1",-0.233935834236508,1.66600018480509,3.42791247871912,0.0641030801424587,0.171010366971708
"ZNF578",-0.233655573718648,-0.777231683410777,3.42766327389188,0.0641127545609025,0.171010366971708
"MCTS1",0.0656917620163144,4.84796055175067,3.42737490900109,0.0641239511616946,0.171011543688518
"USP32",0.0751409188130573,4.75816070065444,3.42621199811757,0.0641691257084688,0.171084083874768
"PCDHGA10",-0.298442442861129,2.45184015687764,3.42612075814412,0.0641726714609506,0.171084083874768
"GOLM1",-0.188984463677372,10.6478873323849,3.42551817129362,0.0641960943379692,0.171090544542287
"CYHR1",0.0828204874138712,6.60875601941495,3.42550476262235,0.0641966156439803,0.171090544542287
"SCD5",0.164893006080768,4.63303873276781,3.42478692681402,0.0642245304545119,0.171127523019561
"ZNF667.AS1",-0.0785315761423669,5.35950611950503,3.4245944860468,0.0642320161874681,0.171127523019561
"FAM66B",-0.18831130406793,-0.227914497901305,3.42383263371795,0.0642616605367576,0.171177819154707
"GNA11",-0.0732008973960287,6.90547902560018,3.42332554884439,0.0642813997476522,0.171201717920883
"MAN1A2",-0.0583343936464005,6.13012122274922,3.42181067495159,0.0643404075300735,0.171330175804416
"FLG",-0.293183903936266,0.0156648573359519,3.41887857756433,0.0644547836070054,0.171606004579937
"ZNF699",-0.100948548845488,1.03450292132126,3.41831661380547,0.0644767296057459,0.171618160019724
"TTC23L",0.16276963083673,-0.313282982934448,3.41820891644778,0.0644809363495491,0.171618160019724
"NIPSNAP3B",0.144166833630695,1.64647107210595,3.41663436862433,0.0645424728761139,0.171753191419282
"CHMP1B",-0.0725489269716342,5.90582768447441,3.41607803385241,0.0645642305457107,0.171782340307363
"LEMD3",0.0516410671467129,5.06945080397863,3.4131370561492,0.0646793791994429,0.172042210069942
"TMEM59",-0.0889749761909387,8.93174325647091,3.41303081748018,0.0646835428803843,0.172042210069942
"TMEM60",0.0738409338402453,3.93626969956293,3.41070787559681,0.0647746546001652,0.172255729744544
"CYTH2",0.0747411589431262,6.55591235911303,3.40804230768342,0.0648793737458692,0.172505358287512
"CRYBB2P1",-0.141199997628601,3.62102680638899,3.407411087882,0.0649041982084146,0.172542509866877
"TVP23B",0.0788945127793982,4.93293024574099,3.40679662247729,0.0649283734942546,0.172577923530366
"PXMP4",-0.116210472456581,5.7613373476882,3.40631172656651,0.0649474578322378,0.172599796010794
"CYP1B1.AS1",-0.197503111260706,0.838052478034779,3.40495531537618,0.0650008747182125,0.172712885698459
"CLDN10",-0.478372876927752,1.81437650068695,3.40354644574063,0.0650564071160244,0.172831557751844
"XPNPEP3",0.0719927430661839,4.45413798780491,3.40312496607444,0.0650730301135825,0.172846839092209
"CCDC110",-0.146658427393575,2.48648057988245,3.40206111903967,0.065115007999854,0.172929451678249
"ARFGEF2",-0.0662327306697052,6.42950794370725,3.40157879757976,0.0651340492374688,0.172951132744782
"CDKN2AIPNL",0.0764804109254135,4.700431684565,3.40057576332936,0.0651736663701018,0.172990983485987
"HNRNPUL1",0.0644757275759122,8.00190048115773,3.40038699178427,0.0651811252093461,0.172990983485987
"CCR2",0.191366449672415,1.28140549084535,3.40037252198414,0.0651816969851919,0.172990983485987
"NKIRAS2",0.0658897309098709,5.53182328159724,3.39888286594012,0.0652405895724627,0.17311838688287
"FRMPD4",-0.423540764056478,0.42505048426586,3.39734734587108,0.0653013548127955,0.173250716089346
"SPN",0.158109475858469,2.66766112749465,3.39647303127151,0.06533598111341,0.173313663614151
"SNX10",0.158603181678643,2.87120957057885,3.39505385309252,0.06539222788898,0.173422942913001
"SDHAF1",0.0574176784677932,3.98115529023245,3.39488328493741,0.0653989915538588,0.173422942913001
"COPB1",0.0648436763450789,7.70489762688304,3.39344460033857,0.0654560704984685,0.173545359500692
"CA5B",-0.126948676483814,4.14375442975939,3.39266586203757,0.06548698865274,0.173598386058447
"FLJ22447",-0.13669523544932,-0.947251700691425,3.3923515379152,0.0654994726420797,0.173602536257554
"ZMPSTE24",0.0986041080990675,7.02039452314192,3.39141488830847,0.0655366885571239,0.173672224676378
"OPA1",0.0544328487059877,6.01383762469236,3.39082345531034,0.0655601996015682,0.173689297397157
"NEXN",-0.191345195448427,5.23234567703383,3.39070325959813,0.0655649788036311,0.173689297397157
"FOLR2",0.18481715979918,2.51568961697281,3.38706206069605,0.0657099360046367,0.174044308258158
"ZNF256",0.0789411557035668,2.33109945505997,3.38668576287293,0.0657249360279188,0.174055043778133
"PRKAB2",-0.103222771612904,4.6871942521705,3.38597404813612,0.0657533164728373,0.174101204316089
"LOC100508046.1",-0.355165627970434,2.10428248054523,3.38526252174483,0.0657817024871867,0.174147364226818
"KIAA1257.2",0.207184140755032,-0.309122537603542,3.38452365840453,0.0658111929450799,0.174196432133639
"ZNF517",0.0974683027415224,3.9116812492672,3.38184724555697,0.065918135595432,0.174450458716273
"MTA1",0.0889094398566558,5.95293611971584,3.37416599086137,0.0662260908803453,0.17523628640331
"TMEM9B",0.0698410330772831,5.94793146944973,3.37253793279086,0.0662915597858093,0.175380332877599
"CERS3",-0.250705979996537,-0.797201415295026,3.37145492542561,0.066335148916889,0.175466456126857
"TARDBP",0.0470175531551572,6.8547942594982,3.37085605299347,0.0663592656171194,0.175469570180653
"LOC103344931",-0.145187627739597,2.05520594871308,3.37072533878302,0.0663645307468599,0.175469570180653
"MFGE8",0.140741964141709,6.50953478183014,3.37060362726533,0.0663694336519777,0.175469570180653
"POLG",0.0754818672248807,5.33253052786821,3.37017064703934,0.0663868785312426,0.175477161517829
"RWDD2A",-0.108096873313631,5.51375120335828,3.36998455845514,0.0663943775906454,0.175477161517829
"OAT",-0.158587684964306,6.21448046361801,3.36816809354571,0.0664676256381034,0.175641556863195
"BCL2",0.152781974217513,4.67222774676604,3.3672780512756,0.0665035476577143,0.175707279454579
"DCLRE1C",-0.0850003072446868,3.02065087766176,3.36589563589831,0.0665593829356714,0.175825583764276
"M6PR",-0.0857073461407983,5.67631630207913,3.36510913950755,0.0665911716011083,0.175880336953093
"CCSER1",0.11134907435287,2.53592589900678,3.36441756136566,0.0666191372556041,0.175904090949676
"UBXN1",0.0660983305747826,6.70777504633454,3.36433957645511,0.0666222915533929,0.175904090949676
"LAMC1",0.106007875024736,7.51186876418007,3.36353717550389,0.0666547559662947,0.175960587724404
"FAHD2CP",0.15015142520429,1.96968887523597,3.36278864020204,0.066685056261449,0.176011353678127
"GNA14",-0.0982727432732622,3.06902040761397,3.36196984962569,0.0667182173045354,0.176063176774408
"PABPN1",0.0952062214309301,6.49307822082992,3.36175709684557,0.0667268366819235,0.176063176774408
"ANXA3",-0.128286490662895,6.67982198358157,3.36140635144341,0.0667410492323938,0.17607145890079
"SLC17A5",-0.103116465102809,6.35549595345836,3.36087389076158,0.0667626312478599,0.176099176649133
"ZNF570",0.0588159034363615,3.20104675196794,3.35737212578528,0.0669047527917656,0.176428415999936
"INHA",0.221467190408029,-0.466118261655251,3.357251737968,0.0669096445584662,0.176428415999936
"SRSF3",0.0598801762328024,7.90788806092869,3.35535075296954,0.0669869387330267,0.176602939123715
"CADM4",-0.0878950210665352,5.95435778786276,3.35469441580375,0.067013647598784,0.176644064459659
"SCHIP1",-0.195501651004895,-0.512198905064799,3.35192079050518,0.0671266427297044,0.176912584021598
"SLC44A4",-0.112975906903125,9.67369059346184,3.34946203149315,0.0672269807366375,0.177147662199625
"EDN1",0.256660649186703,3.19528809295998,3.3490312291807,0.0672445775838666,0.177164670022117
"PCDHGA7",-0.243492075767384,1.98218709475241,3.34858581474856,0.0672627764639419,0.17718325808096
"MANBA",-0.135254565793844,5.31433290174639,3.34812628996457,0.0672815573860767,0.177188363105928
"IDE",-0.0814744389591667,6.02929957500222,3.34799309163182,0.0672870022914208,0.177188363105928
"TCEAL1",-0.0728347812921544,5.02033454270907,3.34634934046127,0.0673542346280294,0.177336037520395
"IPCEF1",-0.164036219014854,1.60533050444951,3.34587550272397,0.0673736287610102,0.17735773134107
"LCN10",-0.286212424975013,-0.960564228742568,3.34324713798338,0.0674813159182123,0.177587012729622
"BICDL1",0.147107997444165,4.09581274131827,3.34316601545441,0.0674846425279677,0.177587012729622
"CHMP4B",0.0581003274397497,7.37823188714186,3.34293214635588,0.0674942338317676,0.177587012729622
"ATP5SL",-0.0574805283488901,5.30832590083339,3.34208960901748,0.067528799566973,0.177626096809003
"R3HDM4",0.0701971992832253,6.29413753217192,3.34202548336845,0.0675314311453098,0.177626096809003
"SPIB",-0.314151272215634,1.85301008208356,3.34049818080933,0.067594140758508,0.177761633817446
"RPL13AP6",0.202265245321817,-0.984366460664586,3.33986040823385,0.067620345525467,0.177801140045465
"PXDN",-0.125487193331641,7.20052140083295,3.33905449056073,0.067653474563268,0.17785883689748
"TMEM98",-0.0856275813342958,6.94058082921719,3.3375228835497,0.0677164825072142,0.177973377070663
"TALDO1",0.064087377473776,7.77397121965005,3.33745128148257,0.0677194296400952,0.177973377070663
"TNFSF13",-0.134535637846505,3.77106866295731,3.33638166677099,0.0677634711874903,0.178059691271045
"NCAPD2",0.0820156448262912,5.53078688880775,3.33597270284307,0.0677803184307054,0.178074531237313
"NEDD8",0.0566057576612653,5.89619594005603,3.33418207482387,0.0678541359859129,0.178239015723776
"OLFML3",-0.177500870587607,5.27117584311471,3.3334788806099,0.0678831482426698,0.178285770904931
"FOXC2",0.216904989243788,-0.82545050132539,3.33122531390853,0.0679762148796029,0.178500712896067
"ZNF799",0.0922149193654306,2.3565351914159,3.33076515478086,0.0679952350620388,0.17852117527847
"CSF3",-0.517908485357535,0.981265500136449,3.32970481388685,0.068039084780416,0.178601464801051
"SCAMP1.AS1",-0.084187603465855,3.53610214843061,3.32937035973964,0.0680529221898266,0.178601464801051
"APOOL",-0.0604295501797389,5.26565496910621,3.32902735301997,0.0680671165715516,0.178601464801051
"CNPY2",0.0632752419799597,5.34934190535829,3.32881251699516,0.068076008576994,0.178601464801051
"TLR6",0.149880201003526,0.405409649819408,3.3285662505395,0.0680862030076278,0.178601464801051
"PLAG1",-0.187093122382599,1.00854995919509,3.32839694405874,0.0680932125549667,0.178601464801051
"TAPT1.AS1",-0.105282347399894,1.64382360746528,3.32706554098456,0.06814836158218,0.178698246952944
"COL14A1",-0.199279486579504,5.85189112788753,3.32678618925911,0.068159938876935,0.178698246952944
"ALG1",-0.0799983261498297,4.71669523065621,3.32669235502721,0.0681638281616103,0.178698246952944
"CLTA",0.0547637660823565,7.26886571569462,3.32633320664638,0.0681787165026765,0.178707812791388
"PRAC2",0.137144996968861,4.09298161732887,3.32565548533262,0.0682068206209717,0.178752010528012
"STMN3",0.130809171040244,5.0325469242598,3.32481762083626,0.0682415827721407,0.178798715162779
"JMJD7.PLA2G4B",-0.21973096734131,2.2285521689884,3.32468390592692,0.0682471322215664,0.178798715162779
"MUC20",0.199513127870794,3.34762769780352,3.32418076873307,0.0682680177963766,0.178823967539109
"SMKR1",0.196543287937992,1.26034253015891,3.32330720867236,0.0683042961210229,0.178855256453302
"RASSF5",0.116408733773562,3.9822480605335,3.32311240280382,0.0683123890807889,0.178855256453302
"KLC4",-0.0615889158263095,5.36180180715997,3.32308063432916,0.0683137089585475,0.178855256453302
"PPM1K",-0.136490181839021,6.19891762437105,3.32154373465028,0.0683775947768218,0.178991371892793
"ABRACL",0.14279887226635,4.30983813793364,3.32122756905119,0.0683907450658333,0.178991371892793
"DGKH",0.120959869954175,3.04168842020686,3.32101783188864,0.0683994701648183,0.178991371892793
"ADNP",0.0535825568883276,7.08143392219148,3.31981283082945,0.068449621473877,0.179093135006524
"GSTO2",-0.2051947949208,4.97907128120134,3.31856938709097,0.0685014139766437,0.17919915798431
"TRIM32",0.0911231728134306,4.12006720941175,3.31818847672224,0.0685172882203544,0.179211199655146
"GPR37",0.213596910590237,2.65034143929958,3.31444195226572,0.0686736325577458,0.179590585142789
"WDR47",0.0678667733141052,3.72135181225914,3.31409018062553,0.0686883317501084,0.179599486075764
"CCNC",-0.0981313209063975,6.11139200019207,3.31306386939082,0.0687312366125538,0.179663277050436
"CCDC53",0.0793634936678909,4.54260959448768,3.31296603798964,0.0687353279432581,0.179663277050436
