"gene"	"B.cells.memory"	"B.cells.naive"	"Dendritic.cells.activated"	"Dendritic.cells.resting"	"Endothelium"	"Eosinophils"	"Epithelial"	"Fibroblast"	"Macrophages.M0"	"Macrophages.M1"	"Macrophages.M2"	"Mast.cells.activated"	"Mast.cells.resting"	"Monocytes"	"Neutrophils"	"NK.cells.activated"	"NK.cells.resting"	"Plasma.cells"	"T.cells.CD4.memory.activated"	"T.cells.CD4.memory.resting"	"T.cells.CD4.naive"	"T.cells.CD8"	"T.cells.follicular.helper"	"T.cells.gamma.delta"	"T.cells.regulatory..Tregs."
"CREB5"	11.7077459943238	14.616511085689	65.1473064615414	177.792771785724	94.9640873922244	10.4334933111039	120.176060991976	100.332922842169	9.7365274672068	7.82692692770205	34.4018985846151	15.3236482275131	16.6954468222724	299.158199911856	1427.02620067513	8.19835412630562	7.08218856019636	20.3939865403282	6.12495181974306	3.97922336117349	4.95704822294665	6.6771660019371	15.4964187929405	9.83772128335589	4.77772962766354
"CRYBB1"	3.45582264230587	2.89971757481141	5.97149402627121	5.12149998563286	69.0552894735651	6.74254315494945	41.8896493823904	75.7162426370076	5.0105733092285	9.17266498678691	126.453849236661	9.86444418774532	27.9260750455626	5.24706441918925	7.42810579703447	4.22705235499512	5.07844920247407	9.0489518723738	4.11021914064142	6.15160095737742	3.93562477087101	4.71626589716782	4.85999871351391	5.64242272272746	5.39143622594983
"CSF1"	10.7613411847358	9.42068749345497	251.769672199038	81.5130855012813	135.517485377584	54.0099568427653	74.0254132003264	160.248055731142	297.997473075412	26.35169404379	12.7460781895433	42.4682962359878	17.8959422670832	14.0305386434477	16.7247770768447	13.845977105116	12.5302213835964	8.53570756752097	186.764134853989	20.4273046374233	14.076693869561	13.9045797905906	14.3029695936957	23.6655014820343	116.936199289166
"CSF3R"	15.1870828469663	74.369526068213	121.676115709473	62.0373783567743	87.0288374031378	194.111023876492	57.7550201156094	115.130039416738	199.399911461752	868.036963337764	643.188995217083	165.613255320269	142.285032353822	2320.2222213779	20908.6858174298	29.6408714495403	85.6634571727137	14.2964898030253	15.1439597581414	24.3342769756017	36.0838494954572	14.8422539060517	26.1350547416946	307.87621832011	62.6441698610126
"CST7"	9.78636548114417	14.4284213600092	438.094995995143	1508.08632565304	75.7889451986204	656.80102426416	69.817953797483	70.9593666813729	28.4806829440172	143.274411767051	247.541240597822	2596.09060929509	2453.7321541484	38.0563503080488	3452.81439406978	7755.79555802889	13145.2394664568	8.35854038490965	719.188005690504	1413.62126852524	1372.52334226012	4993.31691824911	363.974743144498	24234.4852307246	1043.5386684355
"CTSG"	157.529577560088	186.502909163565	82.5870967232998	49.2422790686518	89.567219142241	103.77363751927	68.9388438051567	120.64657059972	86.6640235221213	65.0457439787016	99.9473873454225	5614.02692866801	5714.65544637034	69.1986481792415	140.067028097618	72.3853538809004	252.766321411349	159.490773117575	50.8118426639848	59.9718389295431	134.401497311578	85.5315910109156	82.5565208192847	121.158370388269	175.309452640046
"CTSW"	6.38932605452658	6.40880850458934	11.5322756152786	9.90937693558384	86.2490201968378	28.1724793018232	67.6307073726298	87.0878160934083	22.2354181991781	8.81754460100419	14.8819842622429	221.711109930075	92.3659227074306	9.93064713412164	15.9477395904054	10036.9917404422	7795.35924388402	8.88660324231469	12.9973261192887	860.527859321399	1912.68012144076	4845.23102568605	9.77151343647758	8833.69613911198	6.83948055854304
"CXCL10"	281.815596195085	495.301096727754	6252.55327960807	124.527188769012	47.172110963558	259.482200816485	52.8845516469056	30.311117735463	22111.9034691986	22173.1001116669	231.510070402007	265.151019885694	82.1674140939935	448.811587842657	369.347904422585	1428.36883187329	157.886342300784	188.641149298076	457.708680022845	115.454937529463	129.577008183939	119.292313150283	126.424395213809	394.695585791299	198.290079254867
"CXCL3"	15.2895595794755	45.51651656535	170.264497218216	55.8764330292352	27.4349358833799	32.3460946964268	34.6555197542076	25.7323115840003	5144.4245646645	220.189725454821	184.747291890619	7819.7094010372	112.564479442416	131.59978338577	57.9550057703432	17.858898188402	9.74136510548326	39.7284723750065	16.6963411578907	18.3139780877559	4.73943097126646	16.544176004933	29.7747127998714	36.0484644385418	100.759940331372
"CXCL9"	309.093863912805	402.913240048335	527.71183010183	138.281706117085	65.8227931525703	149.987730036141	31.106722878302	77.6014033587832	1758.18994295457	27496.6990419146	153.641086040108	70.7661604901553	90.4059616059136	217.11703365111	303.579130090445	508.697145860876	143.384691462692	201.434642053271	209.062459554313	115.814977088854	109.074590777056	92.8223586148104	87.5052878655144	166.903116779053	123.055398456439
"CXCR1"	145.57306870275	196.317558333585	114.809862003301	45.3626920775043	158.152609474095	177.753726383218	128.05422096407	192.115485297195	54.4567128393903	41.183538824444	31.6409204803247	220.530051202021	214.000236004543	58.8925450178701	11280.7632623449	352.138071972457	442.992071602278	115.791856953289	53.06498592988	198.860276563907	176.15211633503	172.408988444727	118.502306612335	555.102688678639	169.870540941047
"CXCR2"	5.04650460967967	13.1743581437281	48.8170873825242	132.82973768593	7.36105835363959	410.252527723617	5.52088165727227	6.30171737610319	65.0933452508184	133.116789073711	42.5894380660354	39.2153365475595	92.1239034060875	370.580696877427	49106.1069515746	231.234454399199	867.233179507609	12.9219002112016	3.94116665176447	12.1211135048055	33.9211969776641	51.3198832457886	16.4421337245567	257.819666389877	44.2741983395693
"CXCR6"	108.337633846682	111.88249691872	55.973938321669	42.4324606765163	40.0591843769051	64.9530315396107	31.5932704136625	35.0401843939731	45.0214579505732	47.5202122712928	33.2427473179622	36.6828556852651	41.7898950604661	63.280251716878	128.578075184015	98.8976763475318	134.697184385578	101.492641198667	1012.23970670045	147.67901884477	85.4633705354653	191.697431862754	168.321306240811	962.226526279707	720.186590321232
"CXorf57"	8.92959901746262	20.9850130265026	3.90820212975366	4.16216514154968	1.305694261388	55.7121387571049	26.5132067970728	1.89857512551786	163.631449178901	5.71748515113064	5.44309664662799	3.48535414009565	4.16807372411657	4.43040289460629	9.82683843971692	53.5326674207337	37.8085339312356	5.81141316004449	111.690336031284	82.9309935475811	92.6562572545814	75.7121852891143	109.576521855924	207.478560018925	6.64925124449791
"CYP27A1"	16.372452883918	14.1334123379664	3190.30929949187	732.154211147339	314.805759181363	54.7546725259047	154.436314411871	336.360543425816	4078.51144635517	48.7500563174324	50.3925552393667	799.197680765731	705.577514962584	581.972349197515	37.9270919690786	18.9957481625765	24.6030372952956	25.2252079596759	11.9651785859227	10.9869405855109	19.8054257735641	23.8560912471727	42.1309806242138	61.5969428600261	33.8818125202881
"DACH1"	2.20955271224476	2.9214917783971	4.33972285272787	2.93172804705685	121.95819116043	184.071853795168	4.64744170168901	3.59744631809276	3.67277626224499	2.53514984536858	4.16359401920877	6.6630946812025	22.2426835124052	43.2814429855558	58.6157568406359	10.2819269620149	21.8049914830171	3.6387157192509	1.85036620664792	3.21869519685464	5.13969860665859	2.82964996176624	4.66633338684003	9.47185223231376	9.31347922647514
"DAPK2"	31.5282321985957	30.4633373971623	35.1621504055036	34.7217872115667	103.782802531391	1127.77105947465	62.0252738243984	126.199801162629	45.5367875150943	24.3287814620312	45.3822364254937	93.2776883638944	218.084405898829	33.5478478236061	368.932237904581	44.5886963658246	53.0862737816023	15.4945366675757	11.5315068187521	35.9863517475319	16.2509545855038	24.3513549740759	14.5288267942039	35.5000684867364	47.567501149102
"DENND5B"	59.3526714620372	24.698528860879	9.29216195340193	7.53758515474852	33.0139794325955	6.68601665442406	133.142106357094	43.9961922815575	4.6000877157125	4.74100572965375	24.1051468422999	7.21141375923933	3.51188417184408	2.23323997994884	7.97601549866502	2.03703662698042	18.50016038432	265.773645988817	4.45515111770562	3.11468832694172	1.12571930465565	2.50477802742851	2.62280069892441	5.33502387524368	20.6890186387507
"DEPDC5"	17.1585878472982	10.7047760268208	24.1918779517643	76.4610951839802	185.542914736261	472.770301531227	135.814972121601	148.646432576778	16.4427562662891	126.261442563449	144.66902444359	21.3818867590367	82.6908756930134	30.78999306802	21.1623852500374	103.744872981957	53.6093825860105	19.4654198979433	24.7245883807149	27.3350015040325	45.5009043828533	28.4418403764347	103.845052402314	36.1262543457116	69.2147508076731
"DGKA"	318.431542048292	301.143997246986	150.921332849105	152.974259265493	302.607323966562	336.31620277172	180.77145482244	392.776271758272	111.064037224199	126.826636710097	169.953442033593	92.8373041888072	111.244473047091	242.967653626136	237.980218490065	247.304396424253	332.513104341458	155.334742138934	811.202620675057	2508.72723185625	3959.84912179291	2090.95847558134	3312.63888561945	512.586016322409	2530.83224689253
"DHRS11"	50.0461674264266	33.3756707636255	178.917713328868	1010.40813668613	150.972807003107	18.4961445134485	214.05014929625	35.5548427184652	83.063048781576	15.8381116015396	197.91456597456	48.7874380936313	50.3915612596897	28.199848012396	33.8820226754292	57.9910838926203	43.3031449293034	54.8529930961795	108.409461461326	17.1395417993582	59.2615206078525	64.4129819067671	49.0165345143557	21.0804909261015	42.8252338398119
"DHX58"	7.61681817288279	5.136380200896	546.776827401703	22.234215378839	134.032454716942	12.4235833300611	85.4441257103887	138.421598122536	222.456375461185	1717.74928549695	188.608313805684	13.3700302434084	17.3828620563629	46.231902445505	16.1729211636892	17.384329019574	94.5686740673243	6.65398301230981	7.81200123882644	19.1725285192045	48.6552556123639	49.6842987707618	96.1025851445668	12.5793234732122	59.1546027581226
"DPEP2"	324.864634305254	461.591175359464	68.1544349606754	429.968207824781	31.0680886249566	5504.51952843401	27.9689225425592	29.9189688009223	260.119951905444	14.2732119479647	1993.4203632285	94.8804319360688	124.126134855705	1401.44071125498	7681.52044508608	12.9033839532749	569.007716182899	6.51849409771108	4.80093952584813	574.270627161598	879.835863168532	402.66908818235	405.84046866257	459.417240869292	257.647881606896
"DPP4"	7.45663999366774	8.04318941995917	16.5197091925364	7.18843870318269	162.504433396614	12.7824556017188	120.683100188105	422.092189155001	61.448862386802	133.098438506817	19.6106108687099	16.4229216504763	48.3091707909433	11.795057921534	13.8154266336269	344.358089779919	29.5011570984222	8.69113271193142	793.771315447949	939.087364627451	630.622946356664	618.245644080398	59.0668747092527	365.109344002237	670.311192841386
"DUSP2"	108.239043200126	5.47734003842836	654.533346329401	235.456189788557	61.2236034090573	1189.71588586046	127.298404815891	76.9273987778016	2987.00261453434	594.980887851806	212.490986493933	704.592970884578	27.2885704297909	312.57329063366	66.2421353911073	256.802173722038	422.301791536512	20.6605860795575	1946.50754745672	1831.22806402401	1216.63447918212	4037.15597100103	1846.43110505931	7699.94563465343	244.434779438028
"EAF2"	1370.40825299242	1684.77861147499	282.595217135436	180.544812076351	0.127244003624701	679.979153354374	0.602623038253313	0.272567115943873	215.118362157288	234.95153758593	234.006325111202	346.393484030465	348.864149092574	594.67575216156	182.102768810308	140.294771336973	153.626968368788	5977.61501471953	211.896793238043	106.799665994872	291.889369401045	173.296290150602	144.533096509222	144.163957163129	162.64350143369
"EBI3"	7.33551259088287	3.41911002538267	2080.66131204142	10.050336826781	85.4061639618106	6.41777340915274	13.549982415112	51.2120381370952	232.860765310374	17350.2933984885	266.522099202952	101.106177499137	5.14958284004378	7.35317959506965	7.21208643187401	9.47356475257853	5.20337786180264	4.20474539885517	90.4227729463202	6.21720530682087	3.89223066192699	6.63902604459542	6.56967284569451	6.52062903584287	122.729878787033
"EFNA5"	3.51570212039815	1.41314245389858	39.2757325251886	12.2026136056079	220.38018543468	60.3417717844858	272.15311239061	29.8034686356173	29.4972477608206	47.7505706236899	35.5062411313212	6.67678612649842	43.0901538505078	11.6427973547126	24.6767988124902	27.5109268227579	19.9788276815031	4.60792490160352	7.27264950207394	14.3187295000842	12.3600980051466	6.45204987755542	36.1337897216568	54.0062013398467	184.968171105739
"EGR2"	74.8644897133864	93.3071585345603	2805.92722075212	4857.88055862492	31.5587571920806	1858.43228703306	74.827845914762	143.983256810543	4615.89687732669	16.2192381313022	2090.41072548362	1972.43598000283	240.204638847171	374.524804418812	153.558526330616	1227.92788673604	116.645333400089	36.8146037094957	1945.18252729253	25.326058586798	64.2805623657529	23.1104054271769	1118.43014037224	117.69243955819	100.006329634459
"ELANE"	3.35094287045013	3.9011833786658	12.2088982104408	7.36140989769636	26.1647240439491	91.9331910662115	9.24439026252942	29.2861000281206	8.82324072110093	70.1280555865466	160.258549340923	4387.26679626962	4741.91599010837	19.4419721160576	23.0429545200606	126.610349642383	654.985024606558	5.46351845600862	3.50616138907294	6.6979615675771	153.866526375965	77.6902168685364	6.8618576890951	12.3180391673274	8.9867445712946
"EPB41"	47.4889405586343	10.2118912824123	7.63437249383619	10.8953451042126	87.7057247967833	78.9390198403301	68.8617084201318	46.4832228929869	35.185355611179	5.46216372867409	14.1261030944676	3.82797624465177	5.55803013786812	18.7917530378296	11.6931495785893	66.5097408769595	77.5223701454769	9.20679951077793	191.007767865035	312.437621995854	249.357248562685	188.093448214891	48.5308168001767	6.50204917945465	29.1741561715322
"ETS1"	518.069454800117	609.165428288621	68.2100681318425	84.8271897229465	473.409369627622	178.767960780003	256.575594220688	198.274832576687	110.693264275987	94.9416271232753	44.6359723520003	115.583614857597	110.621497334824	60.0594348908549	184.881999361956	623.671981131979	685.754537019737	305.742075425879	1229.56860647708	1666.88482591035	1426.09884707923	549.652445671868	464.816032129789	72.1609947899579	827.540295792033
"ETV3"	19.3447353900511	19.2879098174976	30.1384184826309	26.5062416856256	62.9635193308064	42.2167777266538	103.824516191343	62.312511910687	20.3682303426921	63.359194365528	20.1852100543184	14.901934865154	11.9350303374909	26.6690232776404	28.0685462973864	23.854351998246	20.8829298809146	78.2429304742579	12.8806326449119	400.749354349045	29.4008180758951	34.6600207069726	19.0666504900727	9.92507394663947	12.2433963588068
"FAM124B"	7.19811849618543	10.1170142552936	9.43566706927187	10.1681173967389	649.670357377899	73.7708580929984	17.1175287469751	22.7132550196355	10.6192621511882	7.41858226531266	13.8713119653755	90.8982755181435	423.518501900627	20.8032385474162	15.4555283686256	10.081393271888	11.4450889613636	11.6422108797257	8.96947023157576	12.9096904941632	12.5669845469052	7.77540041070493	8.76410119836569	7.73385905113758	7.09935519222631
"FAM174B"	66.8828341541495	84.0498362863762	24.2388643433005	29.8282880969107	307.736734600351	53.382482258801	92.6653779214406	61.2175443932385	23.1113660951483	39.8012810285355	41.1352329048273	331.324508347203	851.193815249571	25.0210633840581	75.5995795615108	24.5364924599616	26.6798342760495	63.8758598734512	60.9813811513222	77.116435715235	69.4083729710773	68.1587003519301	118.460804210332	54.7249860436434	118.675264274148
"FAM198B"	7.53624147822004	3.46780767403997	66.9520343102331	495.297889785349	1391.57502991393	42.4380763840027	101.237879024602	236.361574818524	240.3213277896	26.970693706991	338.506210779232	33.2336401508591	23.0514193069441	487.372719682479	5.29245673544674	5.02883980352237	14.5801387795228	4.31836792392258	2.50645955064024	4.09465409610159	23.5775482332342	2.06166967374672	16.9061379302971	36.0097072450006	11.3581243167837
"FAM65B"	4129.27335522838	3080.03340918234	107.817626850118	100.001629293521	11.8939063815713	3449.8958447466	27.2536559803403	72.6701216852035	152.78503405963	148.044112880839	58.6967503503974	128.648350359531	143.585736721857	2529.00641991929	17499.8347367164	627.418869838154	1466.61295884399	183.562969514053	206.316713896435	2877.37159289365	4715.95826499663	3199.1481137229	785.592206059143	2658.93666094079	719.209354547217
"FBXL8"	1.04410993525193	2.77990407423592	22.6178379857283	47.7368172498151	41.7464754787845	3.09364461853885	11.0786514873086	31.9894652226239	7.47892937620186	112.636394621962	72.066071302262	3.3448091410314	4.47975147804953	27.9074263135033	6.18118750793673	19.9932796626573	6.91075342134886	9.11266539222354	45.9396605328052	263.387259163328	49.1825608168193	64.0622833667401	32.5066920896788	31.8232828487478	76.6480722102906
"FCER1A"	57.6329671184532	81.017317066525	175.385611658315	2463.27142703396	9.93935590157188	3796.75974170322	8.10417324532962	12.5409783750303	36.5948438339064	41.6598687213969	703.03036955842	4334.24944814591	4337.20269022755	640.922872005461	82.4985705705596	70.5302794838513	130.616087568502	65.1790086657009	46.1241783936313	100.092056650644	196.169968801014	80.432426981085	28.6279395827569	248.164396728208	49.5788979727541
"FCER2"	160.477874071146	610.878277963316	682.618639410976	1089.21290085976	40.1623968450536	21.3158391046554	13.7005543436972	41.2927529009825	11.9324410822668	6.754636076871	300.150082519336	9.64859648680587	7.92399903697929	6.83429696104998	10.6062783722842	7.53589889077939	6.56297800671315	17.2156163196894	9.58659809108363	5.37248272252536	6.45982304634966	4.61540585985789	6.30189895904143	7.13087841511036	17.8980290016172
"FCGR2B"	3156.26561402097	2068.6287346897	2840.77374770463	1479.67553175595	14.0582838566913	549.111162820268	24.4024362731519	13.9148098882433	1098.88567434918	261.620823287858	1353.36373355735	1625.02212494264	585.208166610905	224.793609102505	1306.71657187397	134.868251586394	88.0134340877699	2332.15441187973	41.1008905623232	20.8329643996843	104.03193578862	45.5933612614808	45.4990334332271	91.0496163090139	94.9500041042833
"FCGR3B"	149.627102851486	300.74962258399	111.029006083478	120.881202466622	16.6094818807041	276.307841359764	16.5313423274668	29.2463956295303	263.863723057987	114.87846064561	115.910327445801	88.6275298567281	239.477832500795	340.282449522245	76572.2123132267	306.526151172813	427.568089117872	93.3088063893421	79.5931108532565	101.499061236062	264.356503466284	136.802504951006	54.515672312399	345.070499096714	158.389924226679
"FCN1"	69.7693691223403	121.045233238448	80.9180320924811	88.2015732805644	33.2668675737987	131.594154915319	15.3762016578008	36.5364185731862	1831.57465216887	257.465367172253	498.994144370319	515.282054742288	441.320376602602	27199.2393033339	9353.48141535189	86.5431704893601	397.988056105187	85.2203933493262	41.5215882529531	73.7697085343949	708.225750943596	95.1393168441677	72.4222018033274	13474.9743552731	90.8958494053334
"FES"	3.34156352881872	3.17969188762811	12.5361758730675	293.485077329591	230.711804283459	369.340284774919	33.0518863432308	84.4101233883231	13.1843731347999	14.7821013102868	830.542299486927	53.2386314855617	93.5096866039104	764.195203866767	431.149771290591	209.295424634253	167.047089523515	5.97933004941277	3.80696977947686	3.02141205531536	4.64866736750002	4.92389406626331	3.21961776026985	73.4965825148255	4.17514885700516
"FFAR2"	7.00379858598119	4.68997446005055	17.4099817968092	11.1725301664555	9.20927117516174	1055.53112881432	14.7170095096168	12.1882331002922	162.487264095207	403.950149346072	54.2552146318896	63.1678738462192	54.2138699201219	70.7469610830976	5989.39444339499	7.20916616288372	52.9474441462245	11.7943443818683	8.92009917602014	9.20995778126197	10.2219179244452	6.39830652483285	10.0293853190705	16.0167126581248	16.0287493036457
"FLT3LG"	36.3776223967384	11.9693335277463	9.42841942212553	11.0645560789133	56.5223249706903	120.108970374623	19.6806770685719	64.1490381829874	11.4217059101879	15.5191075472688	36.3256327743748	32.6292847277179	14.3958403376307	50.2498748278595	18.5828739629788	305.52288241188	179.276000052128	22.0116602672108	185.555937518502	1342.61828943445	1602.86858665612	1136.97620044805	392.678192816051	185.284290553593	519.549478854406
"FLVCR2"	63.1545702118892	45.3441243741106	1207.10628085854	2420.67666685594	78.5142090112903	57.0063446535359	53.9651479226229	71.0435409493827	643.060201664967	2459.69211119298	834.086434247643	152.134154132598	213.325805580901	500.814031557284	83.1209092195078	58.7750773550759	106.113047278445	27.9986826145296	191.706755936212	112.620188091804	73.7247835766381	60.2108120827911	182.794272348471	112.272933874636	169.35084009855
"FOSB"	184.077474511287	154.339980484747	22.9621369831259	18.4023624288956	92.2728577273821	18617.6679708497	229.723261990096	141.730586589342	19.8172229433609	16.5616707018543	12.3992552058162	602.187296687757	68.1514176875854	4167.6384878794	54.81583338771	18.9608392871146	20.3762751745595	2951.48410619681	19.8045181726673	43.4800110432165	90.0388135853156	28.7495197129142	5547.83042322322	23.3684174778039	14.4202570844176
"FPR1"	284.903972530687	257.672158722547	293.372153367486	225.483346141733	19.1758655497349	5019.21244113297	39.8878604758168	22.2859659362309	1224.12037402981	835.813670004036	354.111402598207	679.420479534486	631.205622974142	11571.1956937161	78710.7290344249	253.690680308085	340.278021728286	267.967190066329	118.923801286261	189.221162544837	196.913307601649	162.827059370033	144.120349471062	1028.92909782747	164.544185330634
"FPR2"	128.77759792292	175.108261448432	145.415182139418	42.4136784903056	11.606089675522	116.866580659645	29.3168181278044	18.6553283187366	252.065990815326	236.073453937622	58.9479543624459	287.400746692931	150.45506321205	899.600870109107	6636.07389741002	46.6475841042129	62.994684294947	75.4290103549854	14.6009884441987	39.0278951496567	30.9433871304979	37.5448572531372	38.2865295528394	132.467312160859	73.5739545949087
"FPR3"	183.660311006529	238.855664064561	1569.53997111345	6154.13147568778	16.0676617051075	165.80637467051	18.8464860472533	23.5814294167269	642.461499104494	569.926052879842	2093.58987892256	283.930504577081	154.056443931476	155.770853208514	207.441777927915	68.2368129178204	82.9697835732669	61.0046135166413	74.5116299604617	87.1835916455637	83.3885770067277	75.73933256452	89.8084170537344	149.917374261935	116.841696709978
"FRK"	96.980586531289	108.954070443716	10.9593711506198	8.40921509964772	3.14442428953646	4.53982792479114	67.1356349460562	4.77140583587418	3.04600372398027	2.22509691449426	1.3147950821002	3.00854885822781	1.18400568380327	3.66100663011717	47.6025972548381	3.36496507772592	1.75674042316527	45.840100734886	3.05327017982756	2.78062899639902	2.06448934939504	17.0761019321713	2.88905320707891	45.7656723648482	3.21229855254575
"FRMD4A"	54.8596709859054	36.2447582433291	30.2431749777874	179.296256173789	138.407966689861	55.7073534227696	147.249974219012	67.2053252057232	55.7997647911424	215.226377624622	956.51053258664	39.9552961359069	29.8883545653932	30.0014672165756	15.3245505523555	28.5116723428669	31.9450256412417	10.7062539599214	32.9552405271527	52.6825951184579	9.80091239538373	34.6553137451211	101.573109768152	15.0254637254955	23.8143612078554
"FRMD8"	119.075181315089	152.691274530443	81.8726969775456	190.901330247585	139.567327442611	100.590134784575	128.915628452119	128.310960724741	53.6814316062847	222.961664090763	123.643669355907	97.3041651356036	20.1621528468729	201.989591515982	128.341633702686	117.686670776258	199.705298098734	57.9080113774552	200.128744854793	106.864873475136	95.0062950053226	18.6924381599916	103.307839856119	56.0094803529293	800.745709378508
"FZD2"	4.33572999302971	20.9039614873242	207.413523839106	778.020858189391	69.477497307186	28.5700684054906	274.043666659372	500.111108229218	15.225942177218	391.393098179241	683.756684232467	130.871717059253	169.779889964523	388.52269915324	14.6583969680577	6.10534938390931	13.0523737396565	15.0380834341264	5.44649661998658	3.33073792498115	32.5572095790713	7.84514714088177	8.16641362052909	48.2249492143257	7.97155864717597
"FZD3"	107.277066513081	86.8927393097179	21.1103226562414	53.2563269831676	26.8998782806904	19.2112312877503	139.108366130061	13.15675012384	22.4845030024228	23.7314853828512	150.360921928304	48.0827112669051	42.0333759958574	27.3008804197163	56.1409494742859	27.4642182406228	18.2291031480602	140.632572850799	105.241634681434	25.3577549976424	37.4602442562193	35.6004622505044	144.696717246598	46.9585311783881	39.8157685586416
"GAL3ST4"	52.3489708984655	43.4402320749006	56.7939617431168	104.777842221616	219.697016010119	239.790679792593	131.149743738417	278.302256289589	203.009988947866	30.050451302531	95.9486435693976	70.0851433191078	152.899658880013	29.3596479800855	56.2955616400716	22.5620212980402	22.8265238185666	30.6334540337924	93.6464656364184	187.569826310154	381.774925607074	282.490282647598	212.733870079263	32.5088489420661	125.835173522007
"GFI1"	12.2288802039242	12.8825827875161	23.1472932295337	22.5174550858178	33.6313230645155	27.1781340212295	51.3389677315061	46.2919765663787	24.3007824746721	19.6953368644595	16.9012099198767	570.566529333903	1123.96458489301	11.1499028206559	30.6481654821972	339.363919694437	435.237327288709	24.9352811552126	638.830460498501	99.9028292011594	19.9141949319768	238.922977892418	477.540030651369	272.084308792573	443.340725273302
"GGT5"	3.48055007799027	4.12697781012168	11.4762022468684	13.8797691817534	279.807947815971	76.1771240422667	38.7604146430349	143.370254475742	10.5789681584766	251.038424866179	353.207963828083	36.636754463744	8.82767114925365	6.41428895927484	11.6397961177206	7.22451323505332	9.24236034672214	10.1424310951287	6.43448084144651	5.1926422680907	5.66141461735902	7.26843653960736	8.64445951465597	9.95838002762408	3.33175689489865
"GIPR"	3.43079373504478	2.77586404113316	9.65003993312115	4.95621679350117	86.2774185246099	84.7981563027723	56.964504143276	90.9716216057628	6.32836114041552	22.9903008241028	12.9701594639688	16.9642766225853	10.046998654057	5.13139322892175	7.73520669087639	6.88392866507589	7.0687845146573	2.43907920470286	4.8508017399239	2.43890125678074	4.64773465468912	5.84664111428726	8.65727556279778	46.3035352462501	18.9893281623964
"GNG7"	924.292623230023	507.805789737663	93.4008094841087	142.675888716983	97.7190842463649	151.879999523035	71.6462294561196	94.1590131644148	117.36152880446	69.4032698247878	198.406041811603	81.9792465651686	129.354348253337	84.7801696110918	339.767703078796	38.5935620108759	43.2059923097737	2146.21796194181	49.848039137694	77.2267976938678	99.9217499841704	97.8661009185671	72.6344502967593	32.8794268837969	164.709028991102
"GNLY"	6.40674316162878	2.8626147005123	12.9077782725115	14.2996758311321	22.102385250948	16.532455668412	7.93307879119518	25.0884153702729	30.5992302045666	15.1772980398057	9.20235077430868	11.065750449351	17.2699340656526	13.2509615491691	91.6853308035068	17850.3762255702	25281.7071371954	11.0094021882325	183.153635796585	1028.13527161592	2414.5393983995	3816.27928794763	9.55645227462142	17836.8070414493	13.8768149048128
"GPC4"	48.614022818595	97.2280197827177	309.030143858766	121.848107724691	20.3598208059734	21.2456633717842	131.830067437755	153.175870910486	2288.1830238839	90.9632633712385	98.260831827523	54.9500294533105	51.6605517184342	38.7595040703009	85.8343282412091	26.5710138358985	55.2956326124965	79.8912460360205	37.9136786328753	57.2882745105962	25.9355058865963	29.4692783110727	45.2139364314261	65.1614242362942	43.1376076553712
"GPR1"	1.65310393257871	0.760481350197601	2.80546108776999	0.523303987580737	28.1806943682759	1.269046307201	62.4494919241994	58.1494600210781	7.39792117710752	0.346623251835682	0.0997103749642709	7.2516516593464	24.5474540665971	2.6873941276526	2.37155407963933	0.770712937468999	9.68414605345876	0.809976652108482	0.204547353880001	0.33677457205931	11.5019542468869	0.657945634587367	1.49917433580711	8.46943070007928	31.1853031382407
"GPR171"	11.1312399950252	15.6792994735987	115.205314442246	11.9474021216311	3.60092887994383	1256.40097454976	3.75381196957347	5.85747668136152	27.2784636637268	20.3137339458977	36.1973111170406	31.8849513239708	60.8722920642545	8.907761146163	21.8341367465747	949.567698115965	375.894304147015	7.26734210386136	2595.54113805303	858.416368856968	403.234441630251	838.899331396847	630.62653618754	5618.56058270755	7845.84107608875
"GPR183"	1352.82020928325	205.125318866089	1139.17379359071	383.84881506463	10.8919900273583	8322.36891402981	35.4230143695522	10.8539799483048	2632.56593711896	1870.94551730949	2035.49453882059	770.944346726051	249.301020516015	150.528579874301	113.67866436928	156.075560018941	169.645588057153	222.023870895441	1902.41379165897	3076.42303891299	1530.36327403133	559.351828606417	1519.44128062297	369.596152083303	353.223796442037
"GPR65"	340.892927172027	351.056352821849	305.881520309912	540.677287928345	3.00832254682836	16615.6237549964	10.2415306291519	6.42904769444707	1280.18188064062	222.328664604827	875.885361115294	1511.95347712067	1759.56621985672	1453.50731672106	2291.54104106183	1952.23882461075	2006.04238587616	126.143607473971	762.318905085466	1435.21794271199	544.906307197273	1370.38985519027	422.641480342415	2621.91859873918	470.730759019507
"GRAP2"	6.32291796797822	4.78576650616801	7.11901490694979	4.62133866773675	52.7312544378983	9.50806404812292	8.47403797792489	45.3562869539283	9.01004193983828	13.1304329757974	11.2032833055525	101.674646196457	188.408597197533	7.05379709600962	8.27118080162235	256.066110302817	156.233875290092	5.81723501339662	117.550523106059	219.775240110891	105.60129078018	225.621295396426	173.426108797947	130.868766192481	147.480577407625
