"","logFC","logCPM","LR","PValue","FDR"
"WDR41",-0.161100343042325,4.65414493594625,2.33419094137701,0.126560731006147,0.999802087555117
"HMCN2",-0.570920889327074,2.93677819023009,2.33322612699683,0.126639177252456,0.999802087555117
"GTF2IP20",-0.194870912136077,3.86106723737418,2.33274314594587,0.126678467344313,0.999802087555117
"MGLL",0.202060562030129,9.29412330623541,2.33190536171776,0.126746652527666,0.999802087555117
"DAB2",0.248012433362533,8.28102598728326,2.32753074361102,0.127103355633625,0.999802087555117
"LINC00482",0.329118199873588,2.04609894053624,2.32528911510202,0.127286568995191,0.999802087555117
"IL17D",-0.287788141020623,2.32523087602919,2.32480659295367,0.12732604504121,0.999802087555117
"KCNMB1",-0.512094471111062,2.04692648437945,2.32360896793099,0.127424083880446,0.999802087555117
"LOC100507403",-0.595812341514889,1.09442872030909,2.32330856796056,0.127448688112054,0.999802087555117
"NFE2L3P2",-0.223016375077488,2.56050649363043,2.3210376524848,0.12763485837509,0.999802087555117
"MKS1",-0.156693804383633,3.63828876132735,2.31700847905766,0.127965916468855,0.999802087555117
"GLIPR2",-0.327743345379181,4.7945906556602,2.31543679397647,0.12809531344213,0.999802087555117
"ATP23",-0.203438943894369,3.51678176171398,2.31501875142169,0.128129755443222,0.999802087555117
"SLC5A4",0.395320603722775,1.6289215847408,2.31335493723037,0.128266937219498,0.999802087555117
"FAM105A",0.329612677756999,3.75846611172789,2.3108903038715,0.128470447323276,0.999802087555117
"CPT1B",0.360891999971441,-0.646602646128966,2.30807499765944,0.128703353310981,0.999802087555117
"NINJ2",-0.209794924996945,2.5748099237191,2.3071080158075,0.128783458713068,0.999802087555117
"SLC28A1",0.410271006602154,-0.211501912815821,2.30674825248001,0.128813275912252,0.999802087555117
"GDPGP1",-0.241476823149013,0.833801713972694,2.30543954538932,0.128921806491066,0.999802087555117
"PCDHB5",-0.266005148663587,2.22714496289744,2.30400931193048,0.129040531707139,0.999802087555117
"NDRG4",0.537132566643914,4.17226527296586,2.30319325288597,0.129108328216997,0.999802087555117
"BTNL9",0.271516237473912,9.73066287497564,2.30291392170034,0.129131543593833,0.999802087555117
"RAB3C",0.532860194648372,0.719351010510931,2.30289680521097,0.129132966306404,0.999802087555117
"TAS2R20",-0.224714265263418,1.08710240485331,2.30226370513418,0.129185601484752,0.999802087555117
"SSPN",-0.199129979647094,6.82991259675537,2.30209052842969,0.129200003350613,0.999802087555117
"DIABLO",-0.16553208582423,4.21163087968351,2.3020541999506,0.129203024756938,0.999802087555117
"FCGR1A",0.532073819952859,-0.63830611492647,2.30174308963799,0.129228902740688,0.999802087555117
"FAM182B",0.389817846444082,-0.259753422421631,2.30156051910864,0.129244091545115,0.999802087555117
"CEP85",-0.188824812653397,2.79433824148952,2.29961514731192,0.129406058722209,0.999802087555117
"NPTXR",-0.18598748965239,4.84337922134733,2.29826193070496,0.129518857803806,0.999802087555117
"PTGFRN",-0.313119335038925,5.16891266337359,2.29731251822042,0.129598062686068,0.999802087555117
"PER3",0.465027523743965,6.65650238593659,2.29657350617666,0.129659752241452,0.999802087555117
"CENPW",-0.271904435726521,0.554674257566166,2.29633606846432,0.129679579469189,0.999802087555117
"KCNN4",-0.307930786744101,1.13464120025556,2.2939339661674,0.129880357075327,0.999802087555117
"PLOD1",0.175588757752012,6.60918071898801,2.29381587600179,0.129890236469667,0.999802087555117
"TSPYL4",-0.154889746428891,4.91854565405028,2.29140909694822,0.130091769646212,0.999802087555117
"ATP13A2",0.181879899563121,5.36345156491538,2.29131315818373,0.130099810361226,0.999802087555117
"ASAP1",0.182208770753227,6.11480846696933,2.29017857019595,0.130194943244966,0.999802087555117
"TNFRSF21",0.273591688271016,6.89727712688287,2.28764198604733,0.130407911305014,0.999802087555117
"IGF2BP2",-0.215112913161465,3.63380099252256,2.28614180070421,0.13053404755819,0.999802087555117
"DMGDH",0.227111424294578,3.91884134591083,2.28514013519635,0.130618343789791,0.999802087555117
"RFESD",0.280759842703518,0.289272413432345,2.28230397737655,0.130857353189977,0.999802087555117
"GPR20",-0.461338158315306,-0.12670027787158,2.28139178758652,0.130934329123674,0.999802087555117
"TECPR1",0.165229983178219,5.33945582215152,2.28114160511508,0.130955449815789,0.999802087555117
"DUOX2",-0.630742859498219,3.51724184116501,2.28085831029374,0.130979370478993,0.999802087555117
"CDC6",-0.24444800987758,0.0904370591698563,2.28080408282242,0.130983949858595,0.999802087555117
"C1QB",0.383399161783024,8.03261232164481,2.28071699431825,0.130991304647187,0.999802087555117
"FLJ42627",0.38192370725698,3.5795556682942,2.27911426831027,0.131126740174113,0.999802087555117
"MMP23A",0.31103287653263,1.59959729211926,2.27729109684411,0.131280994023881,0.999802087555117
"LMO7",0.290049895998517,2.69796084583309,2.2760662099578,0.131384742257595,0.999802087555117
"CCDC192",-0.25221253258609,-0.174638979555333,2.27573020596678,0.131413217869779,0.999802087555117
"ELANE",-0.381264822277536,0.659916050547322,2.27457712493172,0.131510991378674,0.999802087555117
"RPP25",0.240486346958072,3.21414628432846,2.27422737336068,0.131540664001065,0.999802087555117
"GPR183",0.425897269952084,2.91602638689874,2.27293870398128,0.131650058100962,0.999802087555117
"MMP23B",0.350229135248076,2.03425938265177,2.27259623925262,0.131679146728301,0.999802087555117
"PTTG1",-0.333431315733007,-0.249222257006988,2.27210243669979,0.131721102475607,0.999802087555117
"APLN",-0.687757757975587,1.89419166366044,2.27193929929981,0.131734966661784,0.999802087555117
"CNNM2",-0.20070464256667,2.84477638882134,2.26933120154762,0.131956836434623,0.999802087555117
"PURA",0.173352630237962,3.70700883912409,2.26752539877337,0.132110699699277,0.999802087555117
"MORC4",-0.210028799743252,5.36379159120056,2.26749070474852,0.132113657760885,0.999802087555117
"PARP8",0.204218449202797,4.61733059349219,2.26727505489528,0.132132046030597,0.999802087555117
"GFRA3",-0.406208907974682,1.19536830538334,2.26628413972606,0.132216577218216,0.999802087555117
"HSD11B1L",0.181249199455987,2.22102764745244,2.26608059659749,0.132233948178808,0.999802087555117
"MRGPRF",-0.284146000775345,5.09775826587923,2.26576361656156,0.132261005248193,0.999802087555117
"POLR2J4",-0.164684460911683,4.00545633919127,2.26385524542212,0.132424032420153,0.999802087555117
"FBXL4",0.169258316011146,3.64211639200079,2.26384379429212,0.132425011337346,0.999802087555117
"GP1BA",0.273822925118937,0.0253663373876288,2.25785774718368,0.132937845727717,0.999802087555117
"FBF1",-0.188837151429798,4.01482971982671,2.25665321233855,0.133041308066724,0.999802087555117
"FUZ",-0.173864020589722,4.28541939588466,2.25477066492208,0.133203187839593,0.999802087555117
"SLC7A4",0.527890603758253,1.64105862047985,2.25327858611682,0.133331647655532,0.999802087555117
"AP1B1",0.186629057166,6.75495034069331,2.25222131300765,0.133422756876746,0.999802087555117
"CUX2",0.314439427269299,-0.556883953776133,2.25193072515093,0.133447810117481,0.999802087555117
"UTS2B",-0.373040754578601,1.75001840345109,2.25019223855399,0.133597804839731,0.999802087555117
"ELL3",-0.205349737306597,2.18030812540023,2.24947530444383,0.133659715994336,0.999802087555117
"KIF21B",0.238396716876445,2.90608049801539,2.24536083925697,0.134015643114038,0.999802087555117
"C1orf56",-0.167116505142746,2.7890927085441,2.24526001787909,0.134024378086358,0.999802087555117
"FAM43B",-0.434810201390653,1.04612567339594,2.24090243091874,0.134402520109149,0.999802087555117
"ARNTL",-0.564953014955205,3.52479109993275,2.24046613457298,0.13444044662081,0.999802087555117
"MBOAT2",-0.221718914980798,2.40095084924398,2.23999994840423,0.134480984631169,0.999802087555117
"H2AFX",-0.227793523187196,3.16142858615083,2.23616165393379,0.134815270155351,0.999802087555117
"TRIM52-AS1",-0.192814122549601,3.53088248177488,2.2359745431827,0.13483158978419,0.999802087555117
"IGKV1-39",-0.817455163407482,0.315444219190532,2.23595477242391,0.134833314300794,0.999802087555117
"PRELP",-0.203516344749224,8.6335214759432,2.23474198252921,0.134939147837803,0.999802087555117
"ZNF132",-0.189521018425228,2.36129950855436,2.23456577849186,0.134954531929637,0.999802087555117
"LRRC25",0.352406407831872,3.91734209488474,2.23163278225073,0.135210895496897,0.999802087555117
"CD68",0.302401068997429,7.75367206685884,2.22901954275937,0.135439769251246,0.999802087555117
"ARHGAP45",0.200807727794949,5.59538593255888,2.2286196914266,0.135474827411698,0.999802087555117
"LUM",0.311683916191789,8.58004112203622,2.22784492128528,0.135542786605308,0.999802087555117
"BBC3",-0.200340277686803,2.15002373090727,2.22762335203102,0.135562228633167,0.999802087555117
"DCAF16",-0.162244779451477,5.33190396600139,2.22667312202083,0.135645643826606,0.999802087555117
"FREM1",-0.195145977309464,5.20203295327498,2.22588422438606,0.135714940229657,0.999802087555117
"TPM2",-0.29002925316647,7.38750105736205,2.22495070698186,0.135796991155553,0.999802087555117
"TP53INP1",0.185640522220188,5.79502570464028,2.22339701901109,0.135933674725167,0.999802087555117
"RNGTT",0.165807995475681,3.93996142838331,2.22151068652547,0.136099829280291,0.999802087555117
"CRHR1-IT1",-0.350548583151864,2.41857413288643,2.22139547815349,0.13610998458889,0.999802087555117
"TBCK",-0.156910218557106,4.89733720967602,2.2178350076837,0.136424249159562,0.999802087555117
"CARMN",-0.283790509930731,7.06018442588512,2.21762639547816,0.136442687476405,0.999802087555117
"SLC20A1",-0.286265430180668,4.54639496938928,2.21692166751016,0.136504995927461,0.999802087555117
"GABRB3",0.317022336449954,1.06189298123556,2.21612033288771,0.136575884565998,0.999802087555117
"ZNF667-AS1",-0.198149997860099,3.76880470060736,2.21385186622495,0.136776784087718,0.999802087555117
"GNAL",-0.216038270892404,4.74737988868607,2.21341267447824,0.136815717938462,0.999802087555117
"ARHGDIG",0.61808102467425,0.612269337468805,2.2117776641778,0.136960768920341,0.999802087555117
"NTM",-0.251588128316928,5.2075954410953,2.21070436284975,0.137056081191883,0.999802087555117
"LOC441666",-0.26973658823226,1.31888019235229,2.2104834318985,0.13707570972205,0.999802087555117
"CD24",-0.66087842539833,2.85578856114435,2.20945163161458,0.137167421354165,0.999802087555117
"TDP1",-0.184860525598491,3.21157060179365,2.20900857703231,0.13720682338464,0.999802087555117
"THOC3",-0.247441200849195,3.31260081151389,2.20591358524634,0.137482423290473,0.999802087555117
"IRX3",-0.248993238905072,3.66965698843219,2.20358742103172,0.13768996972836,0.999802087555117
"CNTN4",-0.414378498108851,2.85042474660101,2.20298842194872,0.137743470827881,0.999802087555117
"PCP4L1",-0.415377380471996,0.562125791772888,2.20266039856654,0.137772778929324,0.999802087555117
"LOC606724",-0.287825574806282,0.136323659072152,2.1981278958059,0.138178463620414,0.999802087555117
"LSAMP",0.328565543171097,1.03702470278439,2.19536755723822,0.138426185693551,0.999802087555117
"JAG1",-0.231232180326688,7.04818331423108,2.1949621021958,0.138462614523244,0.999802087555117
"GAS1",-0.304139780855988,7.61386405782137,2.19480927404976,0.138476348429735,0.999802087555117
"HLA-DPB1",0.297573209667972,6.49221342230126,2.19042312186045,0.13887116204065,0.999802087555117
"SERPINB9",-0.20954109421709,4.13190745770308,2.19033041480685,0.138879520556308,0.999802087555117
"LCA5L",-0.313344297867268,-0.0589665063075829,2.18954251353626,0.138950580924798,0.999802087555117
"ZNF425",-0.233176811281278,1.27417939979497,2.18907309692339,0.138992936731881,0.999802087555117
"FAM84B",0.298873592592426,4.83437296263339,2.18867017763056,0.139029303988993,0.999802087555117
"NDST1",0.169360615456668,7.49761695443974,2.18843116408991,0.139050882254323,0.999802087555117
"ARSG",-0.21061041328337,2.24183091790121,2.18841349705232,0.139052477392682,0.999802087555117
"PCDHB12",-0.217828786158533,1.97319012587323,2.18826113971726,0.13906623442918,0.999802087555117
"DHH",-0.371805357786343,0.86183795380662,2.18679058259455,0.139199096245857,0.999802087555117
"MYL3",0.313910617401697,0.372942742106826,2.18654598770375,0.139221208703273,0.999802087555117
"LOC100506458",-0.234306057912163,0.74524177025449,2.18346601378587,0.139499989511107,0.999802087555117
"RNF216P1",-0.240097772953555,3.55550813048575,2.18337044025854,0.139508650270453,0.999802087555117
"TMEM136",-0.210159297423192,1.10070391925585,2.18320527263105,0.139523618986942,0.999802087555117
"NPC1",0.166279081304791,5.0965140743784,2.18293269974243,0.139548325507423,0.999802087555117
"TRMT12",-0.163369227689504,2.79800330452079,2.18274995402209,0.139564892673509,0.999802087555117
"MIR1244-1",-0.173145225120309,4.67106887564031,2.18232517737014,0.139603410150428,0.999802087555117
"TMEM184A",0.307193146324133,0.202464501625006,2.18206894804836,0.139626650028159,0.999802087555117
"ARNT2",-0.384184901885436,1.40388929972345,2.18110795358873,0.139713850459747,0.999802087555117
"ANXA9",-0.199768394207698,2.85367708310893,2.17973090234424,0.139838910367879,0.999802087555117
"FAM102A",-0.171281685673535,4.69506181472167,2.17885447397396,0.139918570555825,0.999802087555117
"FEZ2",0.163243863095687,6.30301877247892,2.17799399563697,0.139996830579228,0.999802087555117
"C7orf73",-0.154400820635033,4.72457179223067,2.17775530891767,0.140018547708157,0.999802087555117
"CREBRF",0.153832895664855,5.56811204603755,2.17762557731458,0.140030353042917,0.999802087555117
"GRAP",0.206028654616315,3.18247970019183,2.17744242702853,0.140047021280965,0.999802087555117
"BZW2",-0.196207312238776,4.46457249725262,2.17704355454226,0.140083329787787,0.999802087555117
"CXorf36",0.198675509582725,6.99022007539995,2.17590448068473,0.140187075437307,0.999802087555117
"ZNF792",0.22745913455559,2.85640598445935,2.17533379734376,0.140239085111826,0.999802087555117
"GINS2",-0.284316154089932,-0.805731286904177,2.17495466575472,0.14027364954507,0.999802087555117
"LOC728024",-0.236021998351011,1.35058748968955,2.17485944778434,0.140282331820681,0.999802087555117
"ELOVL2",-0.356736279663037,1.15816998614796,2.17303954736101,0.140448392140233,0.999802087555117
"KDM4A-AS1",-0.266713661268863,-0.412628908302394,2.17176055980431,0.140565227909852,0.999802087555117
"LOC100507577",-0.172471062036575,4.51770529845713,2.17146758204882,0.140592006850145,0.999802087555117
"QKI",0.15361299366125,7.98195855187331,2.17111931265219,0.140623847046585,0.999802087555117
"SEMA4A",-0.19870096923337,2.72892248750155,2.16846917209448,0.140866399094787,0.999802087555117
"HLA-DRA",0.296820580948806,8.04894742258644,2.16807325299214,0.140902675614102,0.999802087555117
"ACRC",-0.198286285889444,2.05096856022346,2.16664660641881,0.141033480732486,0.999802087555117
"SESN1",0.311117391054325,6.55190781830671,2.16448869014927,0.141231593193006,0.999802087555117
"DXO",-0.163421187697067,3.79106634478641,2.1643416567014,0.141245103310916,0.999802087555117
"UCKL1-AS1",0.304052903313978,0.907161613407546,2.16420414310052,0.141257740015153,0.999802087555117
"AACS",0.447808390982812,4.90025815811793,2.16329624276665,0.141341202691505,0.999802087555117
"ACTA2",-0.444793510781165,8.19464619363702,2.16256487146916,0.141408477472649,0.999802087555117
"CCDC74B",-0.341938086281187,0.819406921065683,2.16170243358986,0.141487854580671,0.999802087555117
"IGF2BP3",0.336688229082912,-0.513569971292848,2.16158722830355,0.141498461642326,0.999802087555117
"BMP7",-0.516627509972787,2.16456075114107,2.16098849439268,0.141553602043702,0.999802087555117
"C3orf14",-0.247599496343977,1.19138678232004,2.16060365104053,0.141589056943316,0.999802087555117
"CD1C",-0.555584114308065,0.834227543932152,2.15772549976789,0.14185453233787,0.999802087555117
"GALNT13",0.533051082428954,0.312717617397736,2.15636928669483,0.141979820858127,0.999802087555117
"TBC1D14",0.185231397055619,4.92932669809912,2.15553623671861,0.142056840645603,0.999802087555117
"C10orf128",0.242762922650699,3.39538190794757,2.15498408250572,0.142107916049757,0.999802087555117
"CNFN",-0.253357974080445,0.538935784026841,2.15376688373929,0.142220582392108,0.999802087555117
"RYR1",0.312523229371706,3.99148065274864,2.15336217721709,0.142258065080316,0.999802087555117
"MSC",-0.299870105005071,3.91118763491699,2.15300980828776,0.142290709466248,0.999802087555117
"GRB10",-0.187132657018717,5.61882429699346,2.15186290994748,0.142397019493362,0.999802087555117
"P3H3",-0.237402393375697,3.94542073350542,2.15127417110008,0.142451626453147,0.999802087555117
"ANGPT4",-0.359911894553964,2.62190825625811,2.15112006711736,0.142465923860996,0.999802087555117
"PDE6C",0.273138035037306,0.0904348206611296,2.14935918426452,0.142629409095199,0.999802087555117
"NTF3",-0.417283084633197,0.386158228576172,2.14921771757065,0.1426425524085,0.999802087555117
"HCK",0.252437359325209,4.56248939209206,2.14666272216725,0.142880165233461,0.999802087555117
"SNORD58C",-0.328325536722393,-0.205174660724985,2.14563485768053,0.142975881497064,0.999802087555117
"DONSON",-0.17008321804743,3.73411400608721,2.14548069297851,0.142990243762731,0.999802087555117
"NEK3",-0.167073474345279,4.57321575059001,2.14544674737833,0.14299340641499,0.999802087555117
"TLL1",0.413722870677831,3.35176253955169,2.14485582530581,0.143048474203512,0.999802087555117
"RNF175",-0.279025938109288,0.753473165998119,2.14455320204583,0.143076684780677,0.999802087555117
"GYS2",0.604527389889366,0.00645612040831775,2.14452349849937,0.143079454086231,0.999802087555117
"DPM3",-0.165709389362915,3.38384101208749,2.14428681787027,0.14310152232612,0.999802087555117
"SNHG4",-0.289781498851545,-0.137077291433936,2.14315125203191,0.143207456429227,0.999802087555117
"TIMM8A",-0.183273509925013,1.79249049117432,2.14285126469739,0.143235456231367,0.999802087555117
"FMNL3",0.188916126991655,5.92950431917162,2.1419193580666,0.143322476541631,0.999802087555117
"TNS3",0.238700189500955,7.37356646703654,2.14044783235734,0.14346000699719,0.999802087555117
"TNN",0.331767394105846,5.18835801962265,2.13523000750943,0.143948869322249,0.999802087555117
"MYRFL",-0.563023265611791,0.573453017104264,2.13458916962207,0.144009039151621,0.999802087555117
"EFR3B",0.243749404854956,2.39748425651886,2.13430636245641,0.144035601610009,0.999802087555117
"CLDND2",-0.26633989339061,1.59381026621744,2.13399757129587,0.144064610896344,0.999802087555117
"NUDT11",-0.285103417544752,0.0854088559039183,2.13295311176175,0.144162781079069,0.999802087555117
"STMN1",0.195945598954015,5.43491594161618,2.13283658680147,0.144173738089497,0.999802087555117
"PTPRC",0.232231462365808,5.44367304790699,2.12949893940523,0.144487980380168,0.999802087555117
"LTBP4",-0.253472209043343,8.88245552458956,2.12893774054552,0.144540893438286,0.999802087555117
"MS4A6A",0.34731834948463,6.71808564104488,2.12721455300272,0.14470350192249,0.999802087555117
"TBX5",0.618564590306886,2.09466592335868,2.12607476901516,0.144811170790449,0.999802087555117
"FAM49B",0.180688320226088,5.11102212160027,2.1256477525135,0.144851531831517,0.999802087555117
"PITPNC1",0.210259460093577,4.49852078525527,2.12484053912076,0.144927863211751,0.999802087555117
"IPW",-0.18800306290992,3.45567571869011,2.12443618554628,0.144966116562851,0.999802087555117
"ZSCAN12P1",0.279504482934322,0.112999216174876,2.12423810325911,0.144984860034649,0.999802087555117
"MYO5C",0.251605182762465,5.30924684347078,2.12369080025698,0.145036662598805,0.999802087555117
"FAM228A",0.398196459325218,1.51308616146342,2.12299126627678,0.145102904282682,0.999802087555117
"TCTN3",-0.144773840623129,5.1680021311509,2.12283115671952,0.145118070493724,0.999802087555117
"SNORD54",-0.296057677194113,-0.961154161463458,2.12228173203772,0.145170127757252,0.999802087555117
"UPF2",0.154424545712462,5.54616704697203,2.12148499717041,0.145245654720752,0.999802087555117
"SLC10A6",0.288197181617039,1.98071985518995,2.11901969144298,0.145479635508907,0.999802087555117
"ZNF483",-0.291255125893623,-0.239409833344419,2.11874885349949,0.145505366474365,0.999802087555117
"ZNF557",-0.173559435406341,2.67161772100971,2.11680967224743,0.145689748356754,0.999802087555117
"LOC93622",-0.165564524972115,3.67221504302517,2.11653885954775,0.145715518812651,0.999802087555117
"ADAMTSL3",-0.279387447145918,5.11004626694563,2.11642483211886,0.145726371166123,0.999802087555117
"GLIS1",-0.232644436181294,2.12348529778035,2.11596172361484,0.145770456042519,0.999802087555117
"LRRC8B",-0.217985914877972,4.31679852271402,2.11476512850169,0.145884433635307,0.999802087555117
"PLEKHH1",0.359761361112798,2.68275118905997,2.11450709931677,0.145909024493021,0.999802087555117
"IGKV3-11",-0.996670406056963,0.902065016982459,2.1142777154608,0.145930889299739,0.999802087555117
"PDZK1",-0.257978074850443,-0.685332994322257,2.11385548941219,0.145971145430332,0.999802087555117
"FGF14",-0.363336976831933,0.0475755396730093,2.11313892430622,0.146039493271481,0.999802087555117
"TRPM3",-0.419132151127479,-0.68450935455201,2.11225095246054,0.146124240401283,0.999802087555117
"IGFBP6",-0.312886251778599,7.86628513037145,2.11133293612107,0.146211913252061,0.999802087555117
"MYO7A",0.258723337702226,5.02637190854851,2.10982944979643,0.146355628106726,0.999802087555117
"CACNB4",-0.245652195973364,0.79271793412287,2.10962432811018,0.146375247571353,0.999802087555117
"NKAPP1",-0.203872300112674,1.00602320636122,2.10942962657491,0.146393873114131,0.999802087555117
"SULT1C4",-0.197816235102656,3.4816529635244,2.10793604004614,0.146536841557835,0.999802087555117
"SIX2",-0.34802290888085,3.81094492913721,2.10730655642354,0.146597143884195,0.999802087555117
"DGAT1",0.225279709712647,7.0431801511294,2.10570656696909,0.146750543305198,0.999802087555117
"ZBED6CL",-0.232193367967396,2.74316991307832,2.10532057754223,0.146787577251325,0.999802087555117
"SIVA1",-0.151271774249226,4.96824983800162,2.1052606818415,0.146793324918815,0.999802087555117
"HOXC10",-0.204567957478252,4.61923059115187,2.10487014189025,0.146830807853953,0.999802087555117
"TRAC",-0.296500924573995,3.37223198082458,2.10447822037093,0.146868434243672,0.999802087555117
"PFKFB4",0.238392312674916,1.89935383744045,2.10380899839753,0.14693270798718,0.999802087555117
"PROCR",-0.332830329762286,5.40129024945751,2.10351551713821,0.146960904667338,0.999802087555117
"PDLIM3",-0.477983429612754,3.12123179115954,2.10299689917381,0.147010746643469,0.999802087555117
"LOC400685",0.264135241023924,0.0327732471367954,2.09870328664597,0.147424119352791,0.999802087555117
"ADGRL3",-0.388882863856459,2.95051973785318,2.09838344650623,0.147454964806117,0.999802087555117
"NEK7",0.175255578027203,7.59888003586178,2.09811522368398,0.147480837889819,0.999802087555117
"IGKV1D-39",-0.753610958570924,-0.0522312467408517,2.09697600995372,0.147590784879043,0.999802087555117
"HLA-DOA",0.337171290273189,4.0674971185461,2.09507427342288,0.147774530136116,0.999802087555117
"GCNT2",-0.273428634617489,1.74428028368609,2.09479920869413,0.147801128185101,0.999802087555117
"AMPD3",0.250414731240994,3.35717094636533,2.09437056246928,0.147842587942805,0.999802087555117
"PGA5",-0.559299040342046,0.224075827169469,2.09017742790162,0.148248851879093,0.999802087555117
"JUND",-0.369742115815443,7.8420967623604,2.0895898932373,0.148305877502119,0.999802087555117
"NELL2",-0.2756414557997,0.388916128162059,2.08909514176944,0.148353916880155,0.999802087555117
"HS6ST2",-0.418661187555387,0.618319134242903,2.0887288002436,0.148389499234226,0.999802087555117
"MAPK8IP1",-0.228789135139821,3.32427504613792,2.08662214256717,0.148594303796204,0.999802087555117
"GSDMB",-0.30603115387934,5.25844500554269,2.08584851041908,0.148669594730912,0.999802087555117
"SLC25A28",-0.145094250443911,5.42157489250636,2.08463740796454,0.148787547429308,0.999802087555117
"SECTM1",0.254083785475035,3.53871508914551,2.0841418717463,0.148835839581273,0.999802087555117
"ENC1",-0.220925116235128,4.16579655931272,2.08401712245835,0.148847999730042,0.999802087555117
"SLC15A3",0.200264315072994,5.21964617340397,2.08386213579923,0.148863108881522,0.999802087555117
"LDLR",-0.704129852777844,5.00430226500267,2.08198284433843,0.149046452932203,0.999802087555117
"C3orf52",-0.496556057108136,0.113103821015269,2.08194716998797,0.149049935795833,0.999802087555117
"CENPX",-0.151011132118459,3.62663860666887,2.08164328567114,0.149079607552571,0.999802087555117
"KCNK3",-0.419349544677771,0.759143728216993,2.08126778502699,0.149116281263571,0.999802087555117
"GIMAP7",0.197993107627406,5.55199624063678,2.08093933994246,0.14914836759689,0.999802087555117
"PDSS2",0.199951180031074,3.79313015367048,2.07920004514429,0.149318412242915,0.999802087555117
"KLHL6",0.22682010301531,3.21043156230588,2.07904730042815,0.149333356011413,0.999802087555117
"ZNF593",-0.238461167280327,0.806939936716638,2.07878435205639,0.149359085506515,0.999802087555117
"ADD3-AS1",-0.310263255720864,-0.642452684389062,2.07825266525905,0.149411126363289,0.999802087555117
"NADSYN1",-0.140791082344652,5.43786291228834,2.07814248655248,0.149421913084364,0.999802087555117
"PTGR1",0.233536432283951,5.42848294195906,2.07652788409566,0.149580086980964,0.999802087555117
"PMS2P4",-0.195186627187114,1.3284905990564,2.07485417892309,0.149744250677552,0.999802087555117
"RSL24D1P11",-0.241997807734336,-0.296310115888079,2.07391793417552,0.149836170138649,0.999802087555117
"C9orf142",-0.213504576168689,3.96987435441271,2.07333192590437,0.149893736235067,0.999802087555117
"PIK3R5",0.256898952929735,4.12788780643584,2.07319635295075,0.149907057707126,0.999802087555117
"SFT2D3",-0.18205330853526,3.71764131459208,2.07267266279574,0.149958528360231,0.999802087555117
"CSTA",-0.288039743122419,4.24959359741227,2.07193757078073,0.150030810265139,0.999802087555117
"TBC1D24",0.244324334925624,4.26493797981212,2.06971054774421,0.150250034974542,0.999802087555117
"ZNF383",0.177699026465904,2.42266643940342,2.06702163102205,0.150515210727705,0.999802087555117
"CTSS",0.336363741784098,6.73476246867348,2.06693662717652,0.150523602269822,0.999802087555117
"NFASC",-0.313962690159013,4.29758140622157,2.06444957915904,0.150769356981548,0.999802087555117
"NCAPH",0.343395590148518,-0.204833187407314,2.06361108345755,0.150852314238951,0.999802087555117
"TLR4",0.199479266234379,6.35653706834819,2.06349110712838,0.150864188418065,0.999802087555117
"ECT2L",0.294786086899055,-0.524644891060744,2.06262980436053,0.150949463482142,0.999802087555117
"PLP1",-0.355199212056796,3.80710842919501,2.06242220096869,0.150970025842408,0.999802087555117
"NME7",-0.180824890888211,2.63802240955031,2.06182478389915,0.151029215514704,0.999802087555117
"MIR1184-1",0.245459134384122,2.29032794919606,2.05737669845331,0.151470740504011,0.999802087555117
"DTX4",0.280591619636183,5.73244454197641,2.05494027139243,0.151713203862911,0.999802087555117
"CPEB4",0.172853248216553,5.27764041485378,2.05414812840444,0.151792129356546,0.999802087555117
"LMNA",-0.299424207537224,8.86353116684404,2.05270616046369,0.151935919794888,0.999802087555117
"TMEM116",-0.18410981546707,2.67606934575526,2.05107105853715,0.152099155848959,0.999802087555117
"C14orf132",-0.274412193922832,4.70653327156556,2.05032486115876,0.152173716473616,0.999802087555117
"JPH4",-0.333696860927383,0.362397749771075,2.04937422039616,0.152268765209374,0.999802087555117
"MTERF2",-0.167268142328702,4.37564300507445,2.04922766711876,0.152283424153359,0.999802087555117
"ACBD5",0.151246545127534,5.29472045227836,2.04816449518044,0.152389815453178,0.999802087555117
"SNORA70",-0.210122112033728,2.18743685615107,2.04772724280337,0.152433595600194,0.999802087555117
"SLC52A3",-0.342814327900279,1.44437378146779,2.04493699088657,0.152713306984348,0.999802087555117
"CCDC65",0.241862580712042,0.092241369811671,2.03912776220275,0.153297526341679,0.999802087555117
"COL25A1",0.282412578980611,2.21894523064604,2.03785051063335,0.153426315717505,0.999802087555117
"SLC25A46",0.168751204127342,5.18335283356817,2.03775498803828,0.153435952495669,0.999802087555117
"NLRC4",0.249652869324831,1.92688635877756,2.03631344998432,0.153581465122257,0.999802087555117
"MARCH1",0.265632657915432,3.94381391318565,2.03553470728426,0.153660138532528,0.999802087555117
"CRELD2",-0.14960491963721,4.42403103132349,2.03552051271623,0.15366157297965,0.999802087555117
"SP140",0.276352961237181,1.42968583031908,2.03510144293935,0.153703929361798,0.999802087555117
"NLGN4X",0.239607083471696,3.4274199611175,2.03402886577809,0.153812397606999,0.999802087555117
"WDCP",-0.159282567634029,3.31048999127526,2.03372217588733,0.153843428686598,0.999802087555117
"ETNK2",-0.25007963773357,2.45535710053156,2.0335207892175,0.153863808980007,0.999802087555117
